Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_gam	adjusted_surp	adjusted_prob
1429	7	 kitchen.	159	False	erwanf/gpt2-mini	0.0634922344470396	5.629570960998535	7	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	9558	9.165238398063762	8.448471819654738	-2.818900858656203	16.758420672390223
1430	0	The	160	False	erwanf/gpt2-mini	1.0	0.0	0	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1431	1	 candied	160	False	erwanf/gpt2-mini	0.012383285107262	11.380330324172974	1	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	221	5.402677381872279	8.820289886983122	2.5600404371898513	0.07730161452003624
1432	2	 aroma	160	False	erwanf/gpt2-mini	0.0007404365460388	10.399335861206056	2	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	606	6.408528791059498	9.484734325909603	0.9146015352964536	0.4006762496295605
1433	3	 of	160	False	erwanf/gpt2-mini	0.5103955268859863	0.9703122973442078	3	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	3139402	14.959543212419398	2.4728240881657717	-1.502511790821564	4.492960285351324
1434	4	 chocolate	160	False	erwanf/gpt2-mini	0.0095794526860117	6.705841064453125	4	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	5722	8.652248422409102	8.95778399152078	-2.2519429270676543	9.50618773466747
1435	5	 filled	160	False	erwanf/gpt2-mini	0.0009568373207002	10.029438972473145	5	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	8619	9.061840363657739	8.552933139756714	1.4765058327164304	0.22843448380463002
1436	6	 the	160	False	erwanf/gpt2-mini	0.2817502021789551	1.827511429786682	6	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	6500900	15.687451340644257	1.1109214179527322	0.7165900118339497	0.4884149085943845
1437	7	 kitchen.	160	False	erwanf/gpt2-mini	0.0544319822220131	5.725637793540955	7	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	9558	9.165238398063762	8.448471819654738	-2.722834026113784	15.223404694169357
1438	0	He	161	False	erwanf/gpt2-mini	1.0	0.0	0	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	622141	13.340923641485727	3.295524331672171	-3.295524331672171	26.991562891543435
1439	1	 made	161	False	erwanf/gpt2-mini	0.0082990545779466	6.912837028503418	1	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	87829	11.383158406911162	6.571851400224665	0.34098562827875334	0.7110691274202621
1440	2	 a	161	False	erwanf/gpt2-mini	0.1817980408668518	2.4595913887023926	2	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	2959949	14.900682934265681	2.5867797690725127	-0.12718838037012015	1.1356309282071668
1441	3	 sweet	161	False	erwanf/gpt2-mini	0.0002834920596797	11.784403800964355	3	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	10054	9.215825302206753	8.395310623566356	3.3890931773979993	0.03373925855364036
1442	4	 sauce	161	False	erwanf/gpt2-mini	0.0005645789788104	10.790536880493164	4	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	9364	9.144734614878189	8.469587240383117	2.3209496401100473	0.09818030536405244
1443	5	 to	161	False	erwanf/gpt2-mini	0.0727839991450309	3.7802348136901855	5	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	3042375	14.928149347056001	2.5335870543221235	1.246647759368062	0.2874668414830914
1444	6	 drizzle	161	False	erwanf/gpt2-mini	0.4559431812958791	6.305514365434648	6	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	1346	7.205635176410364	10.456971482032635	-4.151457116597987	63.52649840673319
1445	7	 over	161	False	erwanf/gpt2-mini	0.1294901520013809	2.9490854740142822	7	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	149017	11.911822383000343	4.993662308699287	-2.044576834685005	7.725888518030831
1446	8	 the	161	False	erwanf/gpt2-mini	0.3239204883575439	1.6262882947921753	8	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	6500900	15.687451340644257	1.1109214179527322	0.515366876839443	0.5972814256949779
1447	9	 pancakes.	161	False	erwanf/gpt2-mini	0.1777103158819954	5.959572374820709	9	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	753	6.625392368007956	9.787734169611305	-3.8281617947905957	45.97794361143252
1448	0	He	162	False	erwanf/gpt2-mini	1.0	0.0	0	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	622141	13.340923641485727	3.295524331672171	-3.295524331672171	26.991562891543435
1449	1	 made	162	False	erwanf/gpt2-mini	0.0082990545779466	6.912837028503418	1	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	87829	11.383158406911162	6.571851400224665	0.34098562827875334	0.7110691274202621
1450	2	 a	162	False	erwanf/gpt2-mini	0.1817980408668518	2.4595913887023926	2	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	2959949	14.900682934265681	2.5867797690725127	-0.12718838037012015	1.1356309282071668
1451	3	 candied	162	False	erwanf/gpt2-mini	0.043899304772367	9.959679126739502	3	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	221	5.402677381872279	8.820289886983122	1.1393892397563796	0.32001441422286586
1452	4	 sauce	162	False	erwanf/gpt2-mini	0.0002577210252638	11.92190170288086	4	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	9364	9.144734614878189	8.469587240383117	3.4523144624977427	0.03167224725415197
1453	5	 to	162	False	erwanf/gpt2-mini	0.0328394696116447	4.928425312042236	5	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	3042375	14.928149347056001	2.5335870543221235	2.394838257720113	0.09118742659217892
1454	6	 drizzle	162	False	erwanf/gpt2-mini	0.4551389811549598	7.0763659700751305	6	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	1346	7.205635176410364	10.456971482032635	-3.380605511957505	29.388560851805828
1455	7	 over	162	False	erwanf/gpt2-mini	0.0694793164730072	3.8472726345062256	7	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	149017	11.911822383000343	4.993662308699287	-1.1463896741930615	3.1468113622345584
1456	8	 the	162	False	erwanf/gpt2-mini	0.449888527393341	1.1523603200912476	8	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	6500900	15.687451340644257	1.1109214179527322	0.04143890213851531	0.9594079513249159
1457	9	 pancakes.	162	False	erwanf/gpt2-mini	0.1786002235894556	6.183424770832061	9	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	753	6.625392368007956	9.787734169611305	-3.604309398779244	36.75629115059722
1458	0	The	163	False	erwanf/gpt2-mini	1.0	0.0	0	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1459	1	 fruit	163	False	erwanf/gpt2-mini	2.8447038857848383e-05	15.101362228393556	1	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	8751	9.077037524661762	8.53786017954275	6.563502048850806	0.0014109358817516488
1460	2	 was	163	False	erwanf/gpt2-mini	0.0482013374567031	4.374783039093018	2	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	680189	13.430127449888799	3.429510462102324	0.9452725769906936	0.38857364023176005
1461	3	 perfectly	163	False	erwanf/gpt2-mini	0.0002227309596491	12.132410049438477	3	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	4977	8.512783482927537	9.111970996892616	3.0204390525458606	0.04877979676579731
1462	4	 ripe	163	False	erwanf/gpt2-mini	0.0034620228689163	8.174168586730957	4	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	1663	7.416979621381154	10.488731094366248	-2.3145625076352907	10.120494311084741
1463	5	 and	163	False	erwanf/gpt2-mini	0.2345705926418304	2.0919058322906494	5	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	3155093	14.964528847491431	2.4631788518056443	-0.3712730195149949	1.4495787826621986
1464	6	 sweet.	163	False	erwanf/gpt2-mini	0.1467183092609047	4.031036853790283	6	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	10054	9.215825302206753	8.395310623566356	-4.364273769776073	78.59230310567897
1465	0	The	164	False	erwanf/gpt2-mini	1.0	0.0	0	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1466	1	 fruit	164	False	erwanf/gpt2-mini	2.8447038857848383e-05	15.101362228393556	1	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	8751	9.077037524661762	8.53786017954275	6.563502048850806	0.0014109358817516488
1467	2	 was	164	False	erwanf/gpt2-mini	0.0482013374567031	4.374783039093018	2	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	680189	13.430127449888799	3.429510462102324	0.9452725769906936	0.38857364023176005
1468	3	 perfectly	164	False	erwanf/gpt2-mini	0.0002227309596491	12.132410049438477	3	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	4977	8.512783482927537	9.111970996892616	3.0204390525458606	0.04877979676579731
1469	4	 ripe	164	False	erwanf/gpt2-mini	0.0034620228689163	8.174168586730957	4	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	1663	7.416979621381154	10.488731094366248	-2.3145625076352907	10.120494311084741
1470	5	 and	164	False	erwanf/gpt2-mini	0.2345705926418304	2.0919058322906494	5	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	3155093	14.964528847491431	2.4631788518056443	-0.3712730195149949	1.4495787826621986
1471	6	 candied	164	False	erwanf/gpt2-mini	0.4574823746443144	7.60286458581686	6	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	221	5.402677381872279	8.820289886983122	-1.2174253011662621	3.378477962643993
1472	0	The	165	False	erwanf/gpt2-mini	1.0	0.0	0	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1473	1	 pianist	165	False	erwanf/gpt2-mini	0.3827822286273203	9.066266298294067	1	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	396	5.983936280687191	9.035197036485899	0.03106926180816849	0.969408427770189
1474	2	 hit	165	False	erwanf/gpt2-mini	0.0003290092863608	11.569583892822266	2	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	23270	10.05496322915898	7.554660441969774	4.014923450852492	0.018044335776404748
1475	3	 a	165	False	erwanf/gpt2-mini	0.1834742575883865	2.446350336074829	3	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	2959949	14.900682934265681	2.5867797690725127	-0.14042943299768362	1.1507678704605595
1476	4	 beautiful	165	False	erwanf/gpt2-mini	0.0011845617555081	9.721430778503418	4	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	12082	9.399554785027307	8.189903692137964	1.531527086365454	0.2162052510021489
1477	5	 note	165	False	erwanf/gpt2-mini	0.0208172984421253	5.586073398590088	5	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	12066	9.3982297330736	8.191428369138373	-2.6053549705482855	13.536029341808083
1478	6	 that	165	False	erwanf/gpt2-mini	0.0384663678705692	4.700258255004883	6	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	1342576	14.110101459400084	3.852022607761824	0.848235647243059	0.42816970831234935
1479	7	 lingered	165	False	erwanf/gpt2-mini	0.3256146244166302	6.445480465888976	7	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	305	5.723585101952381	8.875937553709207	-2.4304570878202307	11.364075273433977
1480	8	 in	165	False	erwanf/gpt2-mini	0.1903314143419265	2.393414258956909	8	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	2204092	14.605826644371975	3.153529510309948	-0.7601152513530387	2.138522673926174
1481	9	 the	165	False	erwanf/gpt2-mini	0.3584159314632416	1.4802931547164917	9	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	6500900	15.687451340644257	1.1109214179527322	0.36937173676375945	0.6911684299733514
1482	10	 hall.	165	False	erwanf/gpt2-mini	0.0654533342458307	5.0636937618255615	10	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	8542	9.052867513151618	8.561796837756383	-3.498103075930821	33.05269400316692
1483	0	The	166	False	erwanf/gpt2-mini	1.0	0.0	0	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1484	1	 pianist	166	False	erwanf/gpt2-mini	0.3827822286273203	9.066266298294067	1	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	396	5.983936280687191	9.035197036485899	0.03106926180816849	0.969408427770189
1485	2	 hit	166	False	erwanf/gpt2-mini	0.0003290092863608	11.569583892822266	2	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	23270	10.05496322915898	7.554660441969774	4.014923450852492	0.018044335776404748
1486	3	 a	166	False	erwanf/gpt2-mini	0.1834742575883865	2.446350336074829	3	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	2959949	14.900682934265681	2.5867797690725127	-0.14042943299768362	1.1507678704605595
1487	4	 beautiful	166	False	erwanf/gpt2-mini	0.0011845617555081	9.721430778503418	4	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	12082	9.399554785027307	8.189903692137964	1.531527086365454	0.2162052510021489
1488	5	 tone	166	False	erwanf/gpt2-mini	0.0026007336564362	8.586865425109863	5	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	4020	8.299285906897275	9.386624277743149	-0.7997588526332855	2.2250043098627317
1489	6	 that	166	False	erwanf/gpt2-mini	0.0331117883324623	4.916511058807373	6	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	1342576	14.110101459400084	3.852022607761824	1.0644884510455492	0.34490424505318307
1490	7	 lingered	166	False	erwanf/gpt2-mini	0.3527077920152806	5.970423758029938	7	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	305	5.723585101952381	8.875937553709207	-2.905513795679269	18.274630666775746
1491	8	 in	166	False	erwanf/gpt2-mini	0.2085985988378524	2.2611985206604004	8	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	2204092	14.605826644371975	3.153529510309948	-0.8923309896495475	2.4408125340996745
1492	9	 the	166	False	erwanf/gpt2-mini	0.4391769766807556	1.187125563621521	9	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	6500900	15.687451340644257	1.1109214179527322	0.07620414566878875	0.9266270203564789
1493	10	 hall.	166	False	erwanf/gpt2-mini	0.0457509492989628	5.725594878196716	10	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	8542	9.052867513151618	8.561796837756383	-2.8362019595596664	17.050882459739917
1494	0	She	167	False	erwanf/gpt2-mini	1.0	0.0	0	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	272348	12.514839611059164	3.336889419958686	-3.336889419958686	28.13148523167105
1495	1	 played	167	False	erwanf/gpt2-mini	0.0002363598905503	12.046727180480955	1	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	14608	9.589393056132515	7.972321313467093	4.074405867013862	0.01700231331188519
1496	2	 every	167	False	erwanf/gpt2-mini	0.0018461251165717	9.081283569335938	2	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	74954	11.224643212446415	6.933281249616621	2.1480023197193168	0.11671708846155066
1497	3	 note	167	False	erwanf/gpt2-mini	0.000409263127949	11.254683494567873	3	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	12066	9.3982297330736	8.191428369138373	3.0632551254294995	0.04673531802892905
1498	4	 of	167	False	erwanf/gpt2-mini	0.1316060125827789	2.9257025718688965	4	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	3139402	14.959543212419398	2.4728240881657717	0.4528784837031248	0.635795388433633
1499	5	 the	167	False	erwanf/gpt2-mini	0.3178723454475403	1.6534804105758667	5	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	6500900	15.687451340644257	1.1109214179527322	0.5425589926231345	0.58125891031543
1500	6	 song	167	False	erwanf/gpt2-mini	0.0224549919366836	5.47681999206543	6	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	8984	9.103311799217659	8.511599099770326	-3.034779107704896	20.796383631164986
1501	7	 perfectly.	167	False	erwanf/gpt2-mini	0.1509715834472444	7.698701322078705	7	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	4977	8.512783482927537	9.111970996892616	-1.413269674813911	4.109369764642401
1502	0	She	168	False	erwanf/gpt2-mini	1.0	0.0	0	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	272348	12.514839611059164	3.336889419958686	-3.336889419958686	28.13148523167105
1503	1	 played	168	False	erwanf/gpt2-mini	0.0002363598905503	12.046727180480955	1	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	14608	9.589393056132515	7.972321313467093	4.074405867013862	0.01700231331188519
1504	2	 every	168	False	erwanf/gpt2-mini	0.0018461251165717	9.081283569335938	2	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	74954	11.224643212446415	6.933281249616621	2.1480023197193168	0.11671708846155066
1505	3	 tone	168	False	erwanf/gpt2-mini	2.863498593796976e-05	15.091861724853516	3	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	4020	8.299285906897275	9.386624277743149	5.705237447110367	0.0033284869516836423
1506	4	 of	168	False	erwanf/gpt2-mini	0.4585463404655456	1.124860405921936	4	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	3139402	14.959543212419398	2.4728240881657717	-1.3479636822438357	3.8495785787510317
1507	5	 the	168	False	erwanf/gpt2-mini	0.1770334988832473	2.4979054927825928	5	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	6500900	15.687451340644257	1.1109214179527322	1.3869840748298605	0.24982763102196426
1508	6	 song	168	False	erwanf/gpt2-mini	0.0260167531669139	5.264415264129639	6	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	8984	9.103311799217659	8.511599099770326	-3.247183835640687	25.717812253947262
1509	7	 perfectly.	168	False	erwanf/gpt2-mini	0.1746292480747797	6.961981177330017	7	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	4977	8.512783482927537	9.111970996892616	-2.149989819562599	8.584771000009255
1510	0	The	169	False	erwanf/gpt2-mini	1.0	0.0	0	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1511	1	 violinist	169	False	erwanf/gpt2-mini	0.0993773419518219	9.594380855560305	1	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	106	4.672828834461906	9.03482215076438	0.5595587047959238	0.5714611912964412
1512	2	 held	169	False	erwanf/gpt2-mini	0.0002856209757737	11.77361011505127	2	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	16078	9.685269351744411	7.867346347645405	3.9062637674058642	0.020115517086346624
1513	3	 the	169	False	erwanf/gpt2-mini	0.174381211400032	2.519683361053467	3	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	6500900	15.687451340644257	1.1109214179527322	1.4087619431007345	0.24444573361636304
1514	4	 final	169	False	erwanf/gpt2-mini	0.0057164006866514	7.450676918029785	4	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	14421	9.576510097476705	7.986812731988119	-0.5361358139583334	1.709388687584732
1515	5	 note	169	False	erwanf/gpt2-mini	0.0035604764707386	8.133713722229004	5	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	12066	9.3982297330736	8.191428369138373	-0.05771464690936945	1.059412645901352
1516	6	 for	169	False	erwanf/gpt2-mini	0.0371584147214889	4.750166893005371	6	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	1097120	13.908200033995099	3.918768812180048	0.831398080825323	0.4354400801344092
1517	7	 several	169	False	erwanf/gpt2-mini	0.0050750244408845	7.622369289398193	7	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	39335	10.579895409091776	7.473900418489542	0.14846887090865124	0.8620268408651166
1518	8	 seconds.	169	False	erwanf/gpt2-mini	0.0792142217978835	4.744853615760803	8	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	8735	9.075207697984686	8.539679306086184	-3.7948256903253803	44.47048409428429
1519	0	The	170	False	erwanf/gpt2-mini	1.0	0.0	0	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
1520	1	 violinist	170	False	erwanf/gpt2-mini	0.0993773419518219	9.594380855560305	1	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	106	4.672828834461906	9.03482215076438	0.5595587047959238	0.5714611912964412
1521	2	 held	170	False	erwanf/gpt2-mini	0.0002856209757737	11.77361011505127	2	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	16078	9.685269351744411	7.867346347645405	3.9062637674058642	0.020115517086346624
1522	3	 the	170	False	erwanf/gpt2-mini	0.174381211400032	2.519683361053467	3	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	6500900	15.687451340644257	1.1109214179527322	1.4087619431007345	0.24444573361636304
1523	4	 final	170	False	erwanf/gpt2-mini	0.0057164006866514	7.450676918029785	4	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	14421	9.576510097476705	7.986812731988119	-0.5361358139583334	1.709388687584732
1524	5	 tone	170	False	erwanf/gpt2-mini	1.7424419638700783e-05	15.8085298538208	5	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	4020	8.299285906897275	9.386624277743149	6.421905576077652	0.0016255556615558772
1525	6	 for	170	False	erwanf/gpt2-mini	0.0746091976761818	3.744502544403076	6	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	1097120	13.908200033995099	3.918768812180048	-0.17426626777697196	1.190372481460686
1526	7	 several	170	False	erwanf/gpt2-mini	0.0128508787602186	6.281989097595215	7	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	39335	10.579895409091776	7.473900418489542	-1.1919113208943273	3.2933698822995683
1527	8	 seconds.	170	False	erwanf/gpt2-mini	0.0673969294875859	4.769108772277832	8	85	note_meaning1_syn1	unexpected	The violinist held the final tone for several seconds.	5	8735	9.075207697984686	8.539679306086184	-3.7705705338083515	43.404821691088856
1528	0	He	171	False	erwanf/gpt2-mini	1.0	0.0	0	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	622141	13.340923641485727	3.295524331672171	-3.295524331672171	26.991562891543435
1529	1	 missed	171	False	erwanf/gpt2-mini	0.0005302792997099	10.880959510803224	1	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	4594	8.432724034789787	9.208568498495717	1.6723910123075072	0.18779750225791791
1530	2	 one	171	False	erwanf/gpt2-mini	0.0122292041778564	6.353525638580322	2	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	338439	12.732102103038438	3.006680976069814	3.346844662510508	0.03519523191510303
1531	3	 note	171	False	erwanf/gpt2-mini	7.299473509192467e-06	17.06377601623535	3	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	12066	9.3982297330736	8.191428369138373	8.872347647096978	0.00014021303027008918
1532	4	 during	171	False	erwanf/gpt2-mini	0.0321588031947612	4.958642482757568	4	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	67039	11.113044735155965	7.13370173665481	-2.175059253897242	8.80270670141299
1533	5	 his	171	False	erwanf/gpt2-mini	0.1397969722747802	2.838594913482666	5	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	458105	13.03485587736601	2.9457752342980266	-0.10718032081536055	1.1131349577864842
1534	6	 solo	171	False	erwanf/gpt2-mini	0.0004759339499287	11.036951065063477	6	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	3028	8.015987811027237	9.823932590317867	1.2130184747456099	0.2972985355729216
1535	7	 performance.	171	False	erwanf/gpt2-mini	0.0638935624156147	5.078750848770142	7	86	note_meaning1_syn1	expected	He missed one note during his solo performance.	3	15362	9.63971730013066	7.916511353960071	-2.8377605051899293	17.077477757698908
1536	0	He	172	False	erwanf/gpt2-mini	1.0	0.0	0	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	622141	13.340923641485727	3.295524331672171	-3.295524331672171	26.991562891543435
1537	1	 missed	172	False	erwanf/gpt2-mini	0.0005302792997099	10.880959510803224	1	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	4594	8.432724034789787	9.208568498495717	1.6723910123075072	0.18779750225791791
1538	2	 one	172	False	erwanf/gpt2-mini	0.0122292041778564	6.353525638580322	2	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	338439	12.732102103038438	3.006680976069814	3.346844662510508	0.03519523191510303
1539	3	 tone	172	False	erwanf/gpt2-mini	4.408815357237472e-08	24.435033798217773	3	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	4020	8.299285906897275	9.386624277743149	15.048409520474625	2.9144645948114256e-07
1540	4	 during	172	False	erwanf/gpt2-mini	0.0297072771936655	5.073039531707764	4	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	67039	11.113044735155965	7.13370173665481	-2.0606622049470467	7.851167171010275
1541	5	 his	172	False	erwanf/gpt2-mini	0.1412922888994217	2.8232452869415283	5	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	458105	13.03485587736601	2.9457752342980266	-0.12252994735649825	1.1303529706505218
1542	6	 solo	172	False	erwanf/gpt2-mini	0.0004396125732455	11.151479721069336	6	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	3028	8.015987811027237	9.823932590317867	1.3275471307514692	0.26512678571457454
1543	7	 performance.	172	False	erwanf/gpt2-mini	0.0727228540927171	4.426565885543823	7	86	note_meaning1_syn1	unexpected	He missed one tone during his solo performance.	3	15362	9.63971730013066	7.916511353960071	-3.4899454684162476	32.78415988532544
1544	0	The	173	False	erwanf/gpt2-mini	1.0	0.0	0	87	note_meaning1_syn1	expected	The singer struggled to reach the highest note in the piece.	7	6500900	15.687451340644257	1.1109214179527322	-1.1109214179527322	3.037155595232944
