Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_gam	adjusted_surp	adjusted_prob
1400	0	The	156	False	distilbert/distilgpt2	1.0	0.0	0	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1401	1	 dessert	156	False	distilbert/distilgpt2	5.806487024528906e-08	24.03775978088379	1	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	1879	7.539027055823995	12.482551161057085	11.555208619826704	9.585983103732542e-06
1402	2	 was	156	False	distilbert/distilgpt2	0.015597553923726	6.002536296844482	2	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	680189	13.430127449888799	3.9029729120101004	2.099563384834382	0.12250990626048958
1403	3	 too	156	False	distilbert/distilgpt2	0.0037888919468969	8.044008255004883	3	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	82076	11.315413110029038	7.26097361589703	0.7830346391078526	0.45701702310094106
1404	4	 candied	156	False	distilbert/distilgpt2	0.4712913977164135	7.139696773141623	4	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	221	5.402677381872279	9.916321829153926	-2.7766250560123025	16.064711851819784
1405	5	 for	156	False	distilbert/distilgpt2	0.1459589749574661	2.776365041732788	5	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	1097120	13.908200033995099	4.27511716703438	-1.4987521253015919	4.476099971913587
1406	6	 my	156	False	distilbert/distilgpt2	0.0468836724758148	4.414770603179932	6	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	246316	12.414374603245227	3.8441482108253697	0.5706223923545619	0.5651735695018881
1407	7	 taste.	156	False	distilbert/distilgpt2	0.2196519300341606	2.2275876402854924	7	78	sweet_meaning2_syn2	unexpected	The dessert was too candied for my taste.	4	9518	9.161045080251306	9.124457474135248	-6.896869833849756	989.1735869345476
1408	0	She	157	False	distilbert/distilgpt2	1.0	0.0	0	79	sweet_meaning2_syn2	expected	She prefers sweet coffee over bitter tea.	2	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
1409	1	 prefers	157	False	distilbert/distilgpt2	1.0994821764143128e-07	23.11667251586914	1	79	sweet_meaning2_syn2	expected	She prefers sweet coffee over bitter tea.	2	1507	7.318539548567902	12.341601897333641	10.7750706185355	2.0914442299227134e-05
1410	2	 sweet	157	False	distilbert/distilgpt2	0.0002807858109008	11.798242568969728	2	79	sweet_meaning2_syn2	expected	She prefers sweet coffee over bitter tea.	2	10054	9.215825302206753	9.023165726120345	2.7750768428493835	0.062344685762303634
1411	3	 coffee	157	False	distilbert/distilgpt2	0.0034141645301133	8.194252014160156	3	79	sweet_meaning2_syn2	expected	She prefers sweet coffee over bitter tea.	2	7543	8.928507824313293	9.661158976513804	-1.4669069623536473	4.335803575915101
1412	4	 over	157	False	distilbert/distilgpt2	0.0034486083313822	8.179770469665527	4	79	sweet_meaning2_syn2	expected	She prefers sweet coffee over bitter tea.	2	149017	11.911822383000343	5.2683899698230325	2.911380499842495	0.05440057801818014
1413	5	 bitter	157	False	distilbert/distilgpt2	0.00276545365341	8.498268127441406	5	79	sweet_meaning2_syn2	expected	She prefers sweet coffee over bitter tea.	2	2259	7.723120092266331	12.42178792002958	-3.9235197925881735	50.57815646069607
1414	6	 tea.	157	False	distilbert/distilgpt2	0.2120167165994643	2.6690403223037715	6	79	sweet_meaning2_syn2	expected	She prefers sweet coffee over bitter tea.	2	6238	8.738575192110787	10.184787691886426	-7.5157473695826535	1836.7396868288072
1415	0	She	158	False	distilbert/distilgpt2	1.0	0.0	0	79	sweet_meaning2_syn2	unexpected	She prefers candied coffee over bitter tea.	2	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
1416	1	 prefers	158	False	distilbert/distilgpt2	1.0994821764143128e-07	23.11667251586914	1	79	sweet_meaning2_syn2	unexpected	She prefers candied coffee over bitter tea.	2	1507	7.318539548567902	12.341601897333641	10.7750706185355	2.0914442299227134e-05
1417	2	 candied	158	False	distilbert/distilgpt2	0.0315894659615878	9.625627994537354	2	79	sweet_meaning2_syn2	unexpected	She prefers candied coffee over bitter tea.	2	221	5.402677381872279	9.916321829153926	-0.2906938346165724	1.3373550694360372
1418	3	 coffee	158	False	distilbert/distilgpt2	0.011844053864479	6.399693012237549	3	79	sweet_meaning2_syn2	unexpected	She prefers candied coffee over bitter tea.	2	7543	8.928507824313293	9.661158976513804	-3.2614659642762547	26.08775283796044
1419	4	 over	158	False	distilbert/distilgpt2	0.0032627389300614	8.259700775146484	4	79	sweet_meaning2_syn2	unexpected	She prefers candied coffee over bitter tea.	2	149017	11.911822383000343	5.2683899698230325	2.991310805323452	0.05022156286716478
1420	5	 bitter	158	False	distilbert/distilgpt2	0.0002776519395411	11.814435005187988	5	79	sweet_meaning2_syn2	unexpected	She prefers candied coffee over bitter tea.	2	2259	7.723120092266331	12.42178792002958	-0.6073529148415915	1.8355660624616101
1421	6	 tea.	158	False	distilbert/distilgpt2	0.2058610636740922	2.782361090183258	6	79	sweet_meaning2_syn2	unexpected	She prefers candied coffee over bitter tea.	2	6238	8.738575192110787	10.184787691886426	-7.4024266017031675	1639.9591331604593
1422	0	The	159	False	distilbert/distilgpt2	1.0	0.0	0	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1423	1	 sweet	159	False	distilbert/distilgpt2	2.774455936105369e-07	21.78129196166992	1	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	10054	9.215825302206753	9.023165726120345	12.758126235549573	2.8788310387071925e-06
1424	2	 aroma	159	False	distilbert/distilgpt2	0.0005164261674508	10.919150352478027	2	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	606	6.408528791059498	10.31984814808971	0.5993022043883176	0.5491947280897452
1425	3	 of	159	False	distilbert/distilgpt2	0.4703808426856994	1.0880987644195557	3	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	3139402	14.959543212419398	2.4142883965325606	-1.326189632113005	3.7666636347378413
1426	4	 chocolate	159	False	distilbert/distilgpt2	0.0108537375926971	6.525664329528809	4	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	5722	8.652248422409102	10.434524649350916	-3.9088603198221072	49.842115520787296
1427	5	 filled	159	False	distilbert/distilgpt2	0.0021681073121726	8.849348068237305	5	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	8619	9.061840363657739	9.33457759897539	-0.48522953073808495	1.6245478497203723
1428	6	 the	159	False	distilbert/distilgpt2	0.009417550638318	6.730432510375977	6	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	6500900	15.687451340644257	1.318773622180987	5.41165888819499	0.004464228409564445
1429	7	 kitchen.	159	False	distilbert/distilgpt2	0.1135294763371348	4.32368791103363	7	80	sweet_meaning2_syn2	expected	The sweet aroma of chocolate filled the kitchen.	1	9558	9.165238398063762	9.116308654829302	-4.792620743795672	120.61706122271953
1430	0	The	160	False	distilbert/distilgpt2	1.0	0.0	0	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1431	1	 candied	160	False	distilbert/distilgpt2	0.0067952546110667	15.182148456573488	1	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	221	5.402677381872279	9.916321829153926	5.265826627419562	0.005165121631970525
1432	2	 aroma	160	False	distilbert/distilgpt2	0.0001572020846651	12.635091781616213	2	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	606	6.408528791059498	10.31984814808971	2.315243633526503	0.09874212417943258
1433	3	 of	160	False	distilbert/distilgpt2	0.2713076472282409	1.8819984197616573	3	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	3139402	14.959543212419398	2.4142883965325606	-0.5322899767709033	1.7028272821379644
1434	4	 chocolate	160	False	distilbert/distilgpt2	0.0083203017711639	6.909148216247559	4	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	5722	8.652248422409102	10.434524649350916	-3.5253764331033572	33.96655734657928
1435	5	 filled	160	False	distilbert/distilgpt2	0.0020257839933037	8.947303771972656	5	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	8619	9.061840363657739	9.33457759897539	-0.3872738270027334	1.4729597722155823
1436	6	 the	160	False	distilbert/distilgpt2	0.0071871089749038	7.120372772216797	6	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	6500900	15.687451340644257	1.318773622180987	5.80159915003581	0.003022717100187503
1437	7	 kitchen.	160	False	distilbert/distilgpt2	0.0930183813907205	4.713932275772095	7	80	sweet_meaning2_syn2	unexpected	The candied aroma of chocolate filled the kitchen.	1	9558	9.165238398063762	9.116308654829302	-4.402376379057207	81.64465696949269
1438	0	He	161	False	distilbert/distilgpt2	1.0	0.0	0	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	622141	13.340923641485727	3.769394707396423	-3.769394707396423	43.35381514863599
1439	1	 made	161	False	distilbert/distilgpt2	2.064177351712715e-05	15.56407356262207	1	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	87829	11.383158406911162	7.056751060278474	8.507322502343596	0.00020198391300094067
1440	2	 a	161	False	distilbert/distilgpt2	0.1983462125062942	2.333907127380371	2	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	2959949	14.900682934265681	2.5213453933834353	-0.18743826600306424	1.2061557863049357
1441	3	 sweet	161	False	distilbert/distilgpt2	0.0004300985019654	11.183045387268066	3	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	10054	9.215825302206753	9.023165726120345	2.1598796611477216	0.11533899996583749
1442	4	 sauce	161	False	distilbert/distilgpt2	0.0002954659576062	11.724720001220703	4	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	9364	9.144734614878189	9.156749688679971	2.567970312540732	0.07669104641647002
1443	5	 to	161	False	distilbert/distilgpt2	0.0613600350916385	4.026556968688965	5	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	3042375	14.928149347056001	2.4708191875587717	1.5557377811301931	0.21103362856283642
1444	6	 drizzle	161	False	distilbert/distilgpt2	0.4994225625778199	7.435681196395308	6	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	1346	7.205635176410364	12.177990139256622	-4.742308942861314	114.69872898491317
1445	7	 over	161	False	distilbert/distilgpt2	0.0603093244135379	4.0514750480651855	7	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	149017	11.911822383000343	5.2683899698230325	-1.216914921757847	3.3767540970102567
1446	8	 the	161	False	distilbert/distilgpt2	0.4784298539161682	1.063620686531067	8	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	6500900	15.687451340644257	1.318773622180987	-0.25515293564992003	1.2906589935518498
1447	9	 pancakes.	161	False	distilbert/distilgpt2	0.1584474925766698	5.610707998275757	9	81	sweet_meaning2_syn2	expected	He made a sweet sauce to drizzle over the pancakes.	3	753	6.625392368007956	10.826893714072382	-5.216185715796625	184.2301361068175
1448	0	He	162	False	distilbert/distilgpt2	1.0	0.0	0	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	622141	13.340923641485727	3.769394707396423	-3.769394707396423	43.35381514863599
1449	1	 made	162	False	distilbert/distilgpt2	2.064177351712715e-05	15.56407356262207	1	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	87829	11.383158406911162	7.056751060278474	8.507322502343596	0.00020198391300094067
1450	2	 a	162	False	distilbert/distilgpt2	0.1983462125062942	2.333907127380371	2	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	2959949	14.900682934265681	2.5213453933834353	-0.18743826600306424	1.2061557863049357
1451	3	 candied	162	False	distilbert/distilgpt2	0.0109244518957893	12.668347120285034	3	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	221	5.402677381872279	9.916321829153926	2.7520252911311083	0.06379851969769158
1452	4	 sauce	162	False	distilbert/distilgpt2	0.0005818621721118	10.747035026550291	4	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	9364	9.144734614878189	9.156749688679971	1.59028533787032	0.20386743233524515
1453	5	 to	162	False	distilbert/distilgpt2	0.0385881215333938	4.695699214935303	5	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	3042375	14.928149347056001	2.4708191875587717	2.224880027376531	0.10808038454431595
1454	6	 drizzle	162	False	distilbert/distilgpt2	0.4993789797190402	7.131872745463625	6	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	1346	7.205635176410364	12.177990139256622	-5.046117393792997	155.41786516739168
1455	7	 over	162	False	distilbert/distilgpt2	0.0740466639399528	3.7554214000701904	7	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	149017	11.911822383000343	5.2683899698230325	-1.512968569752842	4.540188675876559
1456	8	 the	162	False	distilbert/distilgpt2	0.4649899005889892	1.1047286987304688	8	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	6500900	15.687451340644257	1.318773622180987	-0.21404492345051818	1.2386782992468566
1457	9	 pancakes.	162	False	distilbert/distilgpt2	0.1658474739524535	5.566801071166992	9	81	sweet_meaning2_syn2	unexpected	He made a candied sauce to drizzle over the pancakes.	3	753	6.625392368007956	10.826893714072382	-5.26009264290539	192.49932416786487
1458	0	The	163	False	distilbert/distilgpt2	1.0	0.0	0	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1459	1	 fruit	163	False	distilbert/distilgpt2	3.648595452432346e-07	21.38615608215332	1	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	8751	9.077037524661762	9.300357733830062	12.085798348323259	5.639030816181459e-06
1460	2	 was	163	False	distilbert/distilgpt2	0.011857503093779	6.3980560302734375	2	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	680189	13.430127449888799	3.9029729120101004	2.495083118263337	0.08248959471493532
1461	3	 perfectly	163	False	distilbert/distilgpt2	0.0003864923783112	11.337272644042969	3	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	4977	8.512783482927537	10.838817770856163	0.49845487318680526	0.6074685508917897
1462	4	 ripe	163	False	distilbert/distilgpt2	0.0583286173641681	4.099652290344238	4	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	1663	7.416979621381154	12.435184402258932	-8.335532111914693	4169.419564398188
1463	5	 and	163	False	distilbert/distilgpt2	0.2180591523647308	2.1972086429595947	5	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	3155093	14.964528847491431	2.4054265676439863	-0.2082179246843916	1.2314815105282602
1464	6	 sweet.	163	False	distilbert/distilgpt2	0.1349091632291674	4.147853672504425	6	82	sweet_meaning2_syn2	expected	The fruit was perfectly ripe and sweet.	6	10054	9.215825302206753	9.023165726120345	-4.87531205361592	131.0150305465486
1465	0	The	164	False	distilbert/distilgpt2	1.0	0.0	0	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1466	1	 fruit	164	False	distilbert/distilgpt2	3.648595452432346e-07	21.38615608215332	1	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	8751	9.077037524661762	9.300357733830062	12.085798348323259	5.639030816181459e-06
1467	2	 was	164	False	distilbert/distilgpt2	0.011857503093779	6.3980560302734375	2	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	680189	13.430127449888799	3.9029729120101004	2.495083118263337	0.08248959471493532
1468	3	 perfectly	164	False	distilbert/distilgpt2	0.0003864923783112	11.337272644042969	3	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	4977	8.512783482927537	10.838817770856163	0.49845487318680526	0.6074685508917897
1469	4	 ripe	164	False	distilbert/distilgpt2	0.0583286173641681	4.099652290344238	4	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	1663	7.416979621381154	12.435184402258932	-8.335532111914693	4169.419564398188
1470	5	 and	164	False	distilbert/distilgpt2	0.2180591523647308	2.1972086429595947	5	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	3155093	14.964528847491431	2.4054265676439863	-0.2082179246843916	1.2314815105282602
1471	6	 candied	164	False	distilbert/distilgpt2	0.4950291817149264	7.149249233771116	6	82	sweet_meaning2_syn2	unexpected	The fruit was perfectly ripe and candied	6	221	5.402677381872279	9.916321829153926	-2.7670725953828095	15.911984944568196
1472	0	The	165	False	distilbert/distilgpt2	1.0	0.0	0	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1473	1	 pianist	165	False	distilbert/distilgpt2	0.481093776257513	12.686867363750936	1	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	396	5.983936280687191	9.684044393738807	3.0028229700121294	0.049646719160876325
1474	2	 hit	165	False	distilbert/distilgpt2	0.0001776419958332	12.458739280700684	2	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	23270	10.05496322915898	8.538562473255496	3.9201768074451877	0.019837587001205498
1475	3	 a	165	False	distilbert/distilgpt2	0.103989765048027	3.265486478805542	3	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	2959949	14.900682934265681	2.5213453933834353	0.7441410854221067	0.4751422313147804
1476	4	 beautiful	165	False	distilbert/distilgpt2	0.0007409695535898	10.398298263549805	4	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	12082	9.399554785027307	8.766936428664858	1.631361834884947	0.19566293200035478
1477	5	 note	165	False	distilbert/distilgpt2	0.0374534465372562	4.738757610321045	5	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	12066	9.3982297330736	8.768358400782112	-4.029600790461068	56.2384558371941
1478	6	 that	165	False	distilbert/distilgpt2	0.0217536259442567	5.522600173950195	6	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	1342576	14.110101459400084	4.097792230288719	1.4248079436614765	0.2405546588191078
1479	7	 lingered	165	False	distilbert/distilgpt2	0.4584455052972772	5.738090291619301	7	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	305	5.723585101952381	9.605883950239331	-3.8677936586200303	47.83672541516659
1480	8	 in	165	False	distilbert/distilgpt2	0.1456543356180191	2.779379367828369	8	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	2204092	14.605826644371975	3.131026526035148	-0.35164715820677905	1.4214069034667711
1481	9	 the	165	False	distilbert/distilgpt2	0.2469453662633896	2.0177361965179443	9	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	6500900	15.687451340644257	1.318773622180987	0.6989625743369574	0.4971007414473501
1482	10	 hall.	165	False	distilbert/distilgpt2	0.0301429524552076	6.811273574829102	10	83	note_meaning1_syn1	expected	The pianist hit a beautiful note that lingered in the hall.	5	8542	9.052867513151618	9.355100832410859	-2.543827257581757	12.728292321557737
1483	0	The	166	False	distilbert/distilgpt2	1.0	0.0	0	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1484	1	 pianist	166	False	distilbert/distilgpt2	0.481093776257513	12.686867363750936	1	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	396	5.983936280687191	9.684044393738807	3.0028229700121294	0.049646719160876325
1485	2	 hit	166	False	distilbert/distilgpt2	0.0001776419958332	12.458739280700684	2	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	23270	10.05496322915898	8.538562473255496	3.9201768074451877	0.019837587001205498
1486	3	 a	166	False	distilbert/distilgpt2	0.103989765048027	3.265486478805542	3	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	2959949	14.900682934265681	2.5213453933834353	0.7441410854221067	0.4751422313147804
1487	4	 beautiful	166	False	distilbert/distilgpt2	0.0007409695535898	10.398298263549805	4	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	12082	9.399554785027307	8.766936428664858	1.631361834884947	0.19566293200035478
1488	5	 tone	166	False	distilbert/distilgpt2	0.0058845467865467	7.408853054046631	5	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	4020	8.299285906897275	11.422612530339848	-4.013759476293217	55.354584118439064
1489	6	 that	166	False	distilbert/distilgpt2	0.0289488472044467	5.110350131988525	6	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	1342576	14.110101459400084	4.097792230288719	1.0125579016998065	0.3632885337263947
1490	7	 lingered	166	False	distilbert/distilgpt2	0.3602190593664999	5.5176036059856415	7	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	305	5.723585101952381	9.605883950239331	-4.08828034425369	59.637247937358886
1491	8	 in	166	False	distilbert/distilgpt2	0.1267284303903579	2.9801878929138184	8	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	2204092	14.605826644371975	3.131026526035148	-0.15083863312132983	1.162809004082179
1492	9	 the	166	False	distilbert/distilgpt2	0.3383187055587768	1.5635452270507812	9	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	6500900	15.687451340644257	1.318773622180987	0.24477160486979432	0.7828833245629778
1493	10	 hall.	166	False	distilbert/distilgpt2	0.0194729404174722	7.163424015045166	10	83	note_meaning1_syn1	unexpected	The pianist hit a beautiful tone that lingered in the hall.	5	8542	9.052867513151618	9.355100832410859	-2.1916768173656926	8.950208403882753
1494	0	She	167	False	distilbert/distilgpt2	1.0	0.0	0	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
1495	1	 played	167	False	distilbert/distilgpt2	1.0973615189868724e-06	19.79752922058105	1	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	14608	9.589393056132515	8.616525709094557	11.181003511486495	1.3936440752028983e-05
1496	2	 every	167	False	distilbert/distilgpt2	0.0017004156252369	9.199896812438965	2	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	74954	11.224643212446415	7.514894948170637	1.6850018642683278	0.1854440862381121
1497	3	 note	167	False	distilbert/distilgpt2	0.0016172560863196	9.272235870361328	3	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	12066	9.3982297330736	8.768358400782112	0.5038774695792156	0.6041834091678908
1498	4	 of	167	False	distilbert/distilgpt2	0.1011032611131668	3.306098461151123	4	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	3139402	14.959543212419398	2.4142883965325606	0.8918100646185625	0.4099131116208592
1499	5	 the	167	False	distilbert/distilgpt2	0.1312022358179092	2.930135726928711	5	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	6500900	15.687451340644257	1.318773622180987	1.611362104747724	0.199615531551517
1500	6	 song	167	False	distilbert/distilgpt2	0.063066080212593	3.9869918823242174	6	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	8984	9.103311799217659	9.242858662496875	-5.255866780172658	191.68756484754485
1501	7	 perfectly.	167	False	distilbert/distilgpt2	0.1550666018156334	7.024558842182159	7	84	note_meaning1_syn1	expected	She played every note of the song perfectly.	3	4977	8.512783482927537	10.838817770856163	-3.814258928674004	45.343141427003545
1502	0	She	168	False	distilbert/distilgpt2	1.0	0.0	0	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	272348	12.514839611059164	3.65025913793432	-3.65025913793432	38.48463758646173
1503	1	 played	168	False	distilbert/distilgpt2	1.0973615189868724e-06	19.79752922058105	1	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	14608	9.589393056132515	8.616525709094557	11.181003511486495	1.3936440752028983e-05
1504	2	 every	168	False	distilbert/distilgpt2	0.0017004156252369	9.199896812438965	2	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	74954	11.224643212446415	7.514894948170637	1.6850018642683278	0.1854440862381121
1505	3	 tone	168	False	distilbert/distilgpt2	7.400320464512333e-05	13.722052574157717	3	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	4020	8.299285906897275	11.422612530339848	2.299440043817869	0.1003150000032205
1506	4	 of	168	False	distilbert/distilgpt2	0.1773696839809417	2.495168685913086	4	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	3139402	14.959543212419398	2.4142883965325606	0.08088028938052538	0.9223040944307596
1507	5	 the	168	False	distilbert/distilgpt2	0.2480427771806717	2.0113391876220703	5	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	6500900	15.687451340644257	1.318773622180987	0.6925655654410834	0.5002908921448656
1508	6	 song	168	False	distilbert/distilgpt2	0.0720105394721031	3.795648097991944	6	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	8984	9.103311799217659	9.242858662496875	-5.447210564504932	232.10980671638725
1509	7	 perfectly.	168	False	distilbert/distilgpt2	0.1708541271218564	6.200995743274689	7	84	note_meaning1_syn1	unexpected	She played every tone of the song perfectly.	3	4977	8.512783482927537	10.838817770856163	-4.637822027581475	103.31907625656767
1510	0	The	169	False	distilbert/distilgpt2	1.0	0.0	0	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	6500900	15.687451340644257	1.318773622180987	-1.318773622180987	3.7388333422238063
1511	1	 violinist	169	False	distilbert/distilgpt2	0.2089630524818417	13.080514907836914	1	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	106	4.672828834461906	11.729003464180503	1.3515114436564115	0.2588487295615751
1512	2	 held	169	False	distilbert/distilgpt2	0.0003368929901625	11.535422325134276	2	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	16078	9.685269351744411	8.574630497905238	2.9607918272290377	0.05177790178382311
1513	3	 the	169	False	distilbert/distilgpt2	0.0956191569566726	3.386556386947632	3	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	6500900	15.687451340644257	1.318773622180987	2.067782764766645	0.12646587566853765
1514	4	 final	169	False	distilbert/distilgpt2	0.0028604310937225	8.449551582336426	4	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	14421	9.576510097476705	8.623703074134072	-0.17415149179764633	1.190235863133765
1515	5	 note	169	False	distilbert/distilgpt2	0.0022525279782712	8.794239044189453	5	85	note_meaning1_syn1	expected	The violinist held the final note for several seconds.	5	12066	9.3982297330736	8.768358400782112	0.025880643407340642	0.9744513898656166
