	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI
1577	0	The	176	False	erwanf/gpt2-mini	1.0	0.0	0	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1578	1	 pianist	176	False	erwanf/gpt2-mini	0.38278222862732036	9.066266298294067	1	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1579	2	 hit	176	False	erwanf/gpt2-mini	0.0003290092863608	11.569583892822266	2	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1580	3	 a	176	False	erwanf/gpt2-mini	0.1834742575883865	2.446350336074829	3	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1581	4	 beautiful	176	False	erwanf/gpt2-mini	0.0011845617555081	9.721430778503418	4	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1582	5	 sound	176	False	erwanf/gpt2-mini	0.0046003521420061	7.764039993286133	5	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1583	6	 that	176	False	erwanf/gpt2-mini	0.0537363216280937	4.217958450317383	6	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1584	7	 lingered	176	False	erwanf/gpt2-mini	0.36469226432382124	5.73876416683197	7	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1585	8	 in	176	False	erwanf/gpt2-mini	0.2417891323566436	2.048178434371948	8	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1586	9	 the	176	False	erwanf/gpt2-mini	0.467943400144577	1.0955939292907717	9	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1587	10	 hall.	176	False	erwanf/gpt2-mini	0.04585268069058655	5.2613765001297	10	88	note_meaning1_syn2	unexpected	The pianist hit a beautiful sound that lingered in the hall.	5
1588	0	She	177	False	erwanf/gpt2-mini	1.0	0.0	0	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1589	1	 played	177	False	erwanf/gpt2-mini	0.0002363598905503	12.046727180480955	1	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1590	2	 every	177	False	erwanf/gpt2-mini	0.0018461251165717	9.081283569335938	2	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1591	3	 note	177	False	erwanf/gpt2-mini	0.000409263127949	11.254683494567873	3	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1592	4	 of	177	False	erwanf/gpt2-mini	0.1316060125827789	2.9257025718688965	4	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1593	5	 the	177	False	erwanf/gpt2-mini	0.3178723454475403	1.6534804105758667	5	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1594	6	 song	177	False	erwanf/gpt2-mini	0.0224549919366836	5.47681999206543	6	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1595	7	 perfectly.	177	False	erwanf/gpt2-mini	0.15097158344724446	7.698701322078705	7	89	note_meaning1_syn2	expected	She played every note of the song perfectly.	3
1596	0	She	178	False	erwanf/gpt2-mini	1.0	0.0	0	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1597	1	 played	178	False	erwanf/gpt2-mini	0.0002363598905503	12.046727180480955	1	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1598	2	 every	178	False	erwanf/gpt2-mini	0.0018461251165717	9.081283569335938	2	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1599	3	 sound	178	False	erwanf/gpt2-mini	0.0006605411181226	10.564064025878906	3	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1600	4	 of	178	False	erwanf/gpt2-mini	0.100680187344551	3.312148094177246	4	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1601	5	 the	178	False	erwanf/gpt2-mini	0.203116774559021	2.2996184825897217	5	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1602	6	 song	178	False	erwanf/gpt2-mini	0.050932876765728	4.29525899887085	6	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1603	7	 perfectly.	178	False	erwanf/gpt2-mini	0.168889989497984	7.284004092216492	7	89	note_meaning1_syn2	unexpected	She played every sound of the song perfectly.	3
1604	0	The	179	False	erwanf/gpt2-mini	1.0	0.0	0	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1605	1	 violinist	179	False	erwanf/gpt2-mini	0.09937734195182198	9.594380855560303	1	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1606	2	 held	179	False	erwanf/gpt2-mini	0.0002856209757737	11.77361011505127	2	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1607	3	 the	179	False	erwanf/gpt2-mini	0.174381211400032	2.519683361053467	3	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1608	4	 final	179	False	erwanf/gpt2-mini	0.0057164006866514	7.450676918029785	4	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1609	5	 note	179	False	erwanf/gpt2-mini	0.0035604764707386	8.133713722229004	5	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1610	6	 for	179	False	erwanf/gpt2-mini	0.0371584147214889	4.750166893005371	6	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1611	7	 several	179	False	erwanf/gpt2-mini	0.0050750244408845	7.622369289398193	7	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1612	8	 seconds.	179	False	erwanf/gpt2-mini	0.0792142217978835	4.744853615760803	8	90	note_meaning1_syn2	expected	The violinist held the final note for several seconds.	5
1613	0	The	180	False	erwanf/gpt2-mini	1.0	0.0	0	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1614	1	 violinist	180	False	erwanf/gpt2-mini	0.09937734195182198	9.594380855560303	1	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1615	2	 held	180	False	erwanf/gpt2-mini	0.0002856209757737	11.77361011505127	2	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1616	3	 the	180	False	erwanf/gpt2-mini	0.174381211400032	2.519683361053467	3	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1617	4	 final	180	False	erwanf/gpt2-mini	0.0057164006866514	7.450676918029785	4	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1618	5	 sound	180	False	erwanf/gpt2-mini	9.348726598545908e-05	13.384870529174805	5	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1619	6	 for	180	False	erwanf/gpt2-mini	0.0571273304522037	4.129674911499023	6	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1620	7	 several	180	False	erwanf/gpt2-mini	0.0149093847721815	6.0676350593566895	7	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1621	8	 seconds.	180	False	erwanf/gpt2-mini	0.0858562653884291	4.266406774520874	8	90	note_meaning1_syn2	unexpected	The violinist held the final sound for several seconds.	5
1622	0	He	181	False	erwanf/gpt2-mini	1.0	0.0	0	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1623	1	 missed	181	False	erwanf/gpt2-mini	0.0005302792997099	10.880959510803224	1	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1624	2	 one	181	False	erwanf/gpt2-mini	0.0122292041778564	6.353525638580322	2	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1625	3	 note	181	False	erwanf/gpt2-mini	7.299473509192467e-06	17.06377601623535	3	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1626	4	 during	181	False	erwanf/gpt2-mini	0.0321588031947612	4.958642482757568	4	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1627	5	 his	181	False	erwanf/gpt2-mini	0.1397969722747802	2.838594913482666	5	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1628	6	 solo	181	False	erwanf/gpt2-mini	0.0004759339499287	11.036951065063477	6	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1629	7	 performance.	181	False	erwanf/gpt2-mini	0.0638935624156147	5.078750848770142	7	91	note_meaning1_syn2	expected	He missed one note during his solo performance.	3
1630	0	He	182	False	erwanf/gpt2-mini	1.0	0.0	0	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1631	1	 missed	182	False	erwanf/gpt2-mini	0.0005302792997099	10.880959510803224	1	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1632	2	 one	182	False	erwanf/gpt2-mini	0.0122292041778564	6.353525638580322	2	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1633	3	 sound	182	False	erwanf/gpt2-mini	4.266500582161825e-06	17.83851432800293	3	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1634	4	 during	182	False	erwanf/gpt2-mini	0.0075500612147152	7.049295902252197	4	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1635	5	 his	182	False	erwanf/gpt2-mini	0.1341967284679412	2.897578477859497	5	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1636	6	 solo	182	False	erwanf/gpt2-mini	0.0007532943855039	10.37449836730957	6	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1637	7	 performance.	182	False	erwanf/gpt2-mini	0.06193725531920785	4.665125489234924	7	91	note_meaning1_syn2	unexpected	He missed one sound during his solo performance.	3
1638	0	The	183	False	erwanf/gpt2-mini	1.0	0.0	0	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1639	1	 singer	183	False	erwanf/gpt2-mini	5.42399357073009e-05	14.17028522491455	1	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1640	2	 struggled	183	False	erwanf/gpt2-mini	0.0003506637294776	11.47762393951416	2	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1641	3	 to	183	False	erwanf/gpt2-mini	0.3827840387821197	1.3853973150253296	3	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1642	4	 reach	183	False	erwanf/gpt2-mini	0.0046714758500456	7.741905689239502	4	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1643	5	 the	183	False	erwanf/gpt2-mini	0.2334874272346496	2.098582983016968	5	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1644	6	 highest	183	False	erwanf/gpt2-mini	0.0059491577558219	7.393098831176758	6	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1645	7	 note	183	False	erwanf/gpt2-mini	1.8451093637850136e-05	15.725934028625488	7	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1646	8	 in	183	False	erwanf/gpt2-mini	0.1037695854902267	3.268544435501098	8	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1647	9	 the	183	False	erwanf/gpt2-mini	0.4284262657165527	1.2228810787200928	9	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1648	10	 piece.	183	False	erwanf/gpt2-mini	0.104946482933883	7.290621042251586	10	92	note_meaning1_syn2	expected	The singer struggled to reach the highest note in the piece.	7
1649	0	The	184	False	erwanf/gpt2-mini	1.0	0.0	0	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1650	1	 singer	184	False	erwanf/gpt2-mini	5.42399357073009e-05	14.17028522491455	1	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1651	2	 struggled	184	False	erwanf/gpt2-mini	0.0003506637294776	11.47762393951416	2	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1652	3	 to	184	False	erwanf/gpt2-mini	0.3827840387821197	1.3853973150253296	3	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1653	4	 reach	184	False	erwanf/gpt2-mini	0.0046714758500456	7.741905689239502	4	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1654	5	 the	184	False	erwanf/gpt2-mini	0.2334874272346496	2.098582983016968	5	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1655	6	 highest	184	False	erwanf/gpt2-mini	0.0059491577558219	7.393098831176758	6	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1656	7	 sound	184	False	erwanf/gpt2-mini	2.399740697001107e-05	15.346761703491213	7	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1657	8	 in	184	False	erwanf/gpt2-mini	0.0365227088332176	4.775062084197998	8	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1658	9	 the	184	False	erwanf/gpt2-mini	0.5063742399215698	0.9817240834236144	9	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1659	10	 piece.	184	False	erwanf/gpt2-mini	0.08810589073982555	8.840943098068237	10	92	note_meaning1_syn2	unexpected	The singer struggled to reach the highest sound in the piece.	7
1660	0	She	185	False	erwanf/gpt2-mini	1.0	0.0	0	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1661	1	 left	185	False	erwanf/gpt2-mini	0.0004201981355436	11.216642379760742	1	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1662	2	 a	185	False	erwanf/gpt2-mini	0.0687381625175476	3.8627448081970215	2	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1663	3	 note	185	False	erwanf/gpt2-mini	0.0468263365328311	4.4165358543396	3	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1664	4	 on	185	False	erwanf/gpt2-mini	0.2717737555503845	1.87952184677124	4	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1665	5	 the	185	False	erwanf/gpt2-mini	0.325813353061676	1.617882251739502	5	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1666	6	 table	185	False	erwanf/gpt2-mini	0.0130078680813312	6.264471530914307	6	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1667	7	 to	185	False	erwanf/gpt2-mini	0.0301312301307916	5.052596569061279	7	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1668	8	 remind	185	False	erwanf/gpt2-mini	0.0040052724070847	7.963883876800537	8	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1669	9	 him	185	False	erwanf/gpt2-mini	0.2156506925821304	2.2132315635681152	9	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1670	10	 about	185	False	erwanf/gpt2-mini	0.034232273697853	4.868498802185059	10	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1671	11	 the	185	False	erwanf/gpt2-mini	0.2932945787906647	1.7695775032043457	11	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1672	12	 meeting.	185	False	erwanf/gpt2-mini	0.1417019120417535	5.841420948505402	12	93	note_meaning2_syn1	expected	She left a note on the table to remind him about the meeting.	3
1673	0	She	186	False	erwanf/gpt2-mini	1.0	0.0	0	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1674	1	 left	186	False	erwanf/gpt2-mini	0.0004201981355436	11.216642379760742	1	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1675	2	 a	186	False	erwanf/gpt2-mini	0.0687381625175476	3.8627448081970215	2	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1676	3	 memo	186	False	erwanf/gpt2-mini	0.0002299125480931	12.086627006530762	3	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1677	4	 on	186	False	erwanf/gpt2-mini	0.16266930103302	2.619985818862915	4	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1678	5	 the	186	False	erwanf/gpt2-mini	0.2781912386417389	1.845850944519043	5	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1679	6	 table	186	False	erwanf/gpt2-mini	0.0016832757974043	9.214512825012209	6	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1680	7	 to	186	False	erwanf/gpt2-mini	0.059996373951435	4.058980941772461	7	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1681	8	 remind	186	False	erwanf/gpt2-mini	0.0018446802860125	9.08241367340088	8	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1682	9	 him	186	False	erwanf/gpt2-mini	0.187245711684227	2.4169952869415283	9	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1683	10	 about	186	False	erwanf/gpt2-mini	0.0303987823426723	5.03984260559082	10	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1684	11	 the	186	False	erwanf/gpt2-mini	0.3521981537342071	1.5055406093597412	11	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1685	12	 meeting.	186	False	erwanf/gpt2-mini	0.11426107445731755	6.098749518394469	12	93	note_meaning2_syn1	unexpected	She left a memo on the table to remind him about the meeting.	3
1686	0	He	187	False	erwanf/gpt2-mini	1.0	0.0	0	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1687	1	 wrote	187	False	erwanf/gpt2-mini	0.0029642200097441	8.398131370544434	1	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1688	2	 a	187	False	erwanf/gpt2-mini	0.0441673062741756	4.5008769035339355	2	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1689	3	 short	187	False	erwanf/gpt2-mini	0.0055744028650224	7.486966609954834	3	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1690	4	 note	187	False	erwanf/gpt2-mini	0.0099617429077625	6.649385929107666	4	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1691	5	 to	187	False	erwanf/gpt2-mini	0.2186814099550247	2.1930973529815674	5	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1692	6	 apologize	187	False	erwanf/gpt2-mini	0.0003375459928065	11.532628059387209	6	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1693	7	 for	187	False	erwanf/gpt2-mini	0.591513454914093	0.7575170397758484	7	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1694	8	 being	187	False	erwanf/gpt2-mini	0.0137464851140975	6.184793472290039	8	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1695	9	 late.	187	False	erwanf/gpt2-mini	0.12424392532557245	3.882430911064148	9	94	note_meaning2_syn1	expected	He wrote a short note to apologize for being late.	4
1696	0	He	188	False	erwanf/gpt2-mini	1.0	0.0	0	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1697	1	 wrote	188	False	erwanf/gpt2-mini	0.0029642200097441	8.398131370544434	1	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1698	2	 a	188	False	erwanf/gpt2-mini	0.0441673062741756	4.5008769035339355	2	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1699	3	 short	188	False	erwanf/gpt2-mini	0.0055744028650224	7.486966609954834	3	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1700	4	 memo	188	False	erwanf/gpt2-mini	0.0013628033921122	9.519207000732422	4	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1701	5	 to	188	False	erwanf/gpt2-mini	0.274691104888916	1.8641177415847776	5	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1702	6	 apologize	188	False	erwanf/gpt2-mini	8.750513370614499e-05	13.48027229309082	6	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1703	7	 for	188	False	erwanf/gpt2-mini	0.7796952724456787	0.3590177297592163	7	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1704	8	 being	188	False	erwanf/gpt2-mini	0.0097949486225843	6.673746109008789	8	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1705	9	 late.	188	False	erwanf/gpt2-mini	0.11290053650736805	4.070486545562744	9	94	note_meaning2_syn1	unexpected	He wrote a short memo to apologize for being late.	4
1706	0	There	189	False	erwanf/gpt2-mini	1.0	0.0	0	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1707	1	 was	189	False	erwanf/gpt2-mini	0.0816096737980842	3.6151158809661865	1	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1708	2	 a	189	False	erwanf/gpt2-mini	0.2676045596599579	1.9018253087997437	2	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1709	3	 handwritten	189	False	erwanf/gpt2-mini	1.5637153410352767e-05	15.964662551879885	3	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1710	4	 note	189	False	erwanf/gpt2-mini	0.3531678318977356	1.5015740394592283	4	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1711	5	 waiting	189	False	erwanf/gpt2-mini	0.000713286397513	10.45323085784912	5	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1712	6	 for	189	False	erwanf/gpt2-mini	0.4111515283584595	1.2822577953338623	6	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1713	7	 her	189	False	erwanf/gpt2-mini	0.0213862508535385	5.547172546386719	7	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1714	8	 at	189	False	erwanf/gpt2-mini	0.029798999428749	5.068592071533203	8	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1715	9	 the	189	False	erwanf/gpt2-mini	0.6170048713684082	0.6966461539268494	9	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1716	10	 door.	189	False	erwanf/gpt2-mini	0.1799931451678276	2.978218138217926	10	95	note_meaning2_syn1	expected	There was a handwritten note waiting for her at the door.	4
1717	0	There	190	False	erwanf/gpt2-mini	1.0	0.0	0	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1718	1	 was	190	False	erwanf/gpt2-mini	0.0816096737980842	3.6151158809661865	1	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1719	2	 a	190	False	erwanf/gpt2-mini	0.2676045596599579	1.9018253087997437	2	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1720	3	 handwritten	190	False	erwanf/gpt2-mini	1.5637153410352767e-05	15.964662551879885	3	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1721	4	 memo	190	False	erwanf/gpt2-mini	0.0035758488811552	8.127498626708984	4	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1722	5	 waiting	190	False	erwanf/gpt2-mini	0.0001442426873836	12.759214401245115	5	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1723	6	 for	190	False	erwanf/gpt2-mini	0.473899245262146	1.0773475170135498	6	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1724	7	 her	190	False	erwanf/gpt2-mini	0.0109453797340393	6.513534069061279	7	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1725	8	 at	190	False	erwanf/gpt2-mini	0.0224794931709766	5.475246429443359	8	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1726	9	 the	190	False	erwanf/gpt2-mini	0.568326473236084	0.8152081966400146	9	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1727	10	 door.	190	False	erwanf/gpt2-mini	0.15112611092627043	3.699736177921295	10	95	note_meaning2_syn1	unexpected	There was a handwritten memo waiting for her at the door.	4
1728	0	She	191	False	erwanf/gpt2-mini	1.0	0.0	0	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1729	1	 slipped	191	False	erwanf/gpt2-mini	4.2840470996452495e-05	14.510665893554688	1	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1730	2	 a	191	False	erwanf/gpt2-mini	0.0262092631310224	5.253779411315918	2	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1731	3	 note	191	False	erwanf/gpt2-mini	0.0067686093971133	7.206924915313721	3	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1732	4	 under	191	False	erwanf/gpt2-mini	0.002672089729458	8.547815322875977	4	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1733	5	 his	191	False	erwanf/gpt2-mini	0.2141355574131012	2.2234034538269043	5	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1734	6	 office	191	False	erwanf/gpt2-mini	0.0004783807962667	11.029552459716797	6	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1735	7	 door	191	False	erwanf/gpt2-mini	0.1903148740530014	2.3935396671295166	7	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1736	8	 before	191	False	erwanf/gpt2-mini	0.0139064211398363	6.168104648590088	8	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1737	9	 leaving.	191	False	erwanf/gpt2-mini	0.0981872091069817	3.870290517807007	9	96	note_meaning2_syn1	expected	She slipped a note under his office door before leaving.	3
1738	0	She	192	False	erwanf/gpt2-mini	1.0	0.0	0	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1739	1	 slipped	192	False	erwanf/gpt2-mini	4.2840470996452495e-05	14.510665893554688	1	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1740	2	 a	192	False	erwanf/gpt2-mini	0.0262092631310224	5.253779411315918	2	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1741	3	 memo	192	False	erwanf/gpt2-mini	7.326691411435604e-05	13.736478805541992	3	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1742	4	 under	192	False	erwanf/gpt2-mini	0.002783979056403	8.488636016845703	4	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1743	5	 his	192	False	erwanf/gpt2-mini	0.1328329741954803	2.9123146533966064	5	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1744	6	 office	192	False	erwanf/gpt2-mini	0.0033144226763397	8.23702621459961	6	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1745	7	 door	192	False	erwanf/gpt2-mini	0.0294637270271778	5.084916114807129	7	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1746	8	 before	192	False	erwanf/gpt2-mini	0.0067670312710106	7.207261085510254	8	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1747	9	 leaving.	192	False	erwanf/gpt2-mini	0.08077282644808291	4.078899502754211	9	96	note_meaning2_syn1	unexpected	She slipped a memo under his office door before leaving.	3
1748	0	He	193	False	erwanf/gpt2-mini	1.0	0.0	0	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1749	1	 received	193	False	erwanf/gpt2-mini	0.0034013579133898	8.199673652648926	1	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1750	2	 a	193	False	erwanf/gpt2-mini	0.3012916445732116	1.7307673692703247	2	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
